id,n,developer,publisher,release_year,price,rating,review_count,owners,genre_list,tag_list,cat_list
6910,Deus Ex: Game of the Year Edition,Ion Storm,Square Enix,2007,4.99,94.7,6589,1500000,['Action'],"['Cyberpunk', 'RPG', 'Stealth']","['Single-player', 'Multi-player']"
6920,Deus Ex: Invisible War,Ion Storm,Square Enix,2007,4.99,60.0,1082,750000,['Action'],"['Cyberpunk', 'Action', 'FPS']",['Single-player']
6980,Thief: Deadly Shadows,Ion Storm,Square Enix,2007,6.99,84.4,1345,750000,['Action'],"['Stealth', 'Atmospheric', 'Action']",['Single-player']
7000,Tomb Raider: Legend,Crystal Dynamics,Square Enix,2007,4.99,87.2,1899,750000,"['Action', 'Adventure']","['Adventure', 'Action', 'Female Protagonist']",['Single-player']
7010,Project: Snowblind,Crystal Dynamics,Square Enix,2007,3.99,74.2,236,75000,['Action'],"['Action', 'FPS', 'Cyberpunk']","['Single-player', 'Multi-player']"
7020,Rogue Trooper,Rebellion,Rebellion,2007,6.99,94.3,263,75000,['Action'],"['Action', 'Third-Person Shooter', 'Sci-fi']","['Single-player', 'Multi-player', 'Co-op']"
7110,Jade Empire™: Special Edition,BioWare Corporation,BioWare Corporation;Electronic Arts,2007,8.99,74.4,1088,350000,['RPG'],"['RPG', 'Fantasy', 'Story Rich']",['Single-player']
7200,Trackmania United Forever Star Edition,Nadeo,Ubisoft,2008,25.99,94.6,1018,150000,['Racing'],"['Racing', 'Multiplayer', 'Level Editor']","['Single-player', 'Multi-player']"
7210,"Runaway, A Road Adventure",Pendulo Studios,Focus Home Interactive,2007,6.99,72.4,326,150000,['Adventure'],"['Adventure', 'Point & Click', 'Mystery']",['Single-player']
7220,"Runaway, The Dream of The Turtle",Pendulo Studios,Focus Home Interactive,2007,6.99,57.0,151,150000,['Adventure'],"['Adventure', 'Point & Click', 'Mystery']",['Single-player']
7260,Loki,Cyanide Studios,Focus Home Interactive,2007,6.99,56.1,123,35000,['RPG'],"['RPG', 'Hack and Slash', 'Action']","['Single-player', 'Multi-player']"
7510,X-Blades,Gaijin Entertainment,Topware Interactive,2009,6.99,61.5,2547,750000,"['Nudity', 'Violent', 'Action', 'Adventure', 'RPG']","['Action', 'Hack and Slash', 'Female Protagonist']",['Single-player']
7520,Two Worlds II HD,Reality Pump Studios,"Topware Interactive, ACE",2011,14.99,59.8,5105,750000,"['Nudity', 'Violent', 'RPG']","['RPG', 'Open World', 'Fantasy']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
7530,Two Worlds II Castle Defense,Reality Pump Studios,Topware Interactive,2011,6.99,44.1,347,350000,['Strategy'],"['Strategy', 'Tower Defense', 'Fantasy']",['Single-player']
7600,Sid Meier's Railroads!,Firaxis Games;Feral Interactive (Mac),2K;Feral Interactive (Mac),2007,5.99,66.2,1684,750000,['Strategy'],"['Strategy', 'Trains', 'Management']","['Single-player', 'Multi-player']"
7610,Railroad Tycoon 3,PopTop,2K,2007,5.99,69.9,508,350000,['Strategy'],"['Strategy', 'Management', 'Trains']","['Single-player', 'Multi-player']"
7620,Railroad Tycoon II Platinum,PopTop,2K,2007,2.99,83.7,502,350000,['Strategy'],"['Strategy', 'Management', 'Trains']",['Single-player']
7650,X-COM: Terror From the Deep,"MicroProse Software, Inc",2K,2007,2.99,92.3,417,750000,['Strategy'],"['Strategy', 'Turn-Based', 'Sci-fi']",['Single-player']
7660,X-COM: Apocalypse,"MicroProse Software, Inc",2K,2008,2.99,88.7,470,750000,['Strategy'],"['Strategy', 'Turn-Based', 'Tactical']",['Single-player']
7730,X-COM: Interceptor,"MicroProse Software, Inc",2K,2008,2.99,51.4,111,750000,['Strategy'],"['Strategy', 'Sci-fi', 'Space']","['Single-player', 'Multi-player']"
7760,X-COM: UFO Defense,"MicroProse Software, Inc",2K,2008,2.99,94.1,2301,1500000,['Strategy'],"['Strategy', 'Classic', 'Turn-Based Strategy']",['Single-player']
7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,2008,2.99,51.4,284,750000,['Strategy'],"['Strategy', 'Action', 'Shooter']","['Single-player', 'Multi-player']"
7830,Men of War™,Best Way,1C Entertainment;1C-SoftClub,2009,3.99,86.6,1921,350000,['Strategy'],"['Strategy', 'World War II', 'RTS']","['Single-player', 'Multi-player']"
7860,NecroVision,The Farm 51,1C Entertainment,2009,3.99,66.6,809,150000,['Action'],"['Action', 'FPS', 'World War I']","['Single-player', 'Multi-player']"
7940,Call of Duty® 4: Modern Warfare®,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),2007,19.99,91.4,9546,1500000,['Action'],"['FPS', 'Action', 'Multiplayer']","['Single-player', 'Multi-player']"
8000,Tomb Raider: Anniversary,Crystal Dynamics;Feral Interactive (Mac),Square Enix;Feral Interactive (Mac),2007,6.99,83.5,2353,750000,"['Action', 'Adventure']","['Action', 'Adventure', 'Female Protagonist']",['Single-player']
8080,Kane and Lynch: Dead Men™,IO Interactive,Square Enix,2007,4.99,62.8,1947,350000,['Action'],"['Action', 'Third-Person Shooter', 'Crime']","['Single-player', 'Multi-player']"
8100,Conflict: Denied Ops,Pivotal Games,Square Enix,2008,3.99,46.4,192,75000,['Action'],"['Action', 'FPS', 'Singleplayer']",['Single-player']
8140,Tomb Raider: Underworld,Crystal Dynamics,Square Enix,2008,6.99,75.0,2373,750000,"['Action', 'Adventure']","['Adventure', 'Action', 'Female Protagonist']",['Single-player']
8170,Battlestations Pacific,Eidos Studio Hungary,Square Enix,2009,6.99,65.5,1570,350000,"['Action', 'Strategy']","['World War II', 'Strategy', 'Action']","['Single-player', 'Multi-player']"
8190,Just Cause 2,Avalanche Studios,Square Enix,2010,9.99,91.2,36867,3500000,"['Action', 'Adventure']","['Open World', 'Action', 'Sandbox']",['Single-player']
8310,Bone: Out From Boneville,Telltale Games,Telltale Games,2008,0.0,52.3,149,150000,['Adventure'],"['Adventure', 'Point & Click']",['Single-player']
8330,Telltale Texas Hold ‘Em,Telltale Games,Telltale Games,2008,1.99,47.3,146,150000,['Casual'],"['Casual', 'Card Game']",['Single-player']
8340,Strong Bad's Cool Game for Attractive People: Season 1,Telltale Games,Telltale Games,2008,22.99,89.7,243,150000,['Adventure'],"['Adventure', 'Point & Click', 'Comedy']",['Single-player']
8400,Geometry Wars: Retro Evolved,Bizarre Creations,Activision,2007,2.99,90.4,645,150000,['Casual'],"['Arcade', 'Twin Stick Shooter', 'Casual']",['Single-player']
8500,EVE Online,CCP,CCP,2010,0.0,74.6,11149,1500000,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']","['Space', 'Massively Multiplayer', 'Sci-fi']","['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op']"
8600,RACE 07,SimBin,SimBin,2007,2.49,82.9,2032,1500000,['Racing'],"['Racing', 'Simulation', 'Driving']","['Single-player', 'Multi-player']"
8790,GTR 2 FIA GT Racing Game,SimBin Studios AB,SimBin,2012,4.99,91.6,190,75000,"['Racing', 'Simulation', 'Sports']","['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player']"
8800,Civilization IV: Beyond the Sword,Firaxis Games,2K,2007,5.99,95.5,1462,1500000,['Strategy'],"['Strategy', 'Turn-Based Strategy', '4X']",['Single-player']
8870,BioShock Infinite,Irrational Games;Aspyr (Mac);Virtual Programming (Linux),2K;Aspyr (Mac),2013,19.99,95.4,83288,3500000,['Action'],"['FPS', 'Story Rich', 'Action']",['Single-player']
8880,Freedom Force,Irrational Games,2K,2009,2.99,56.8,347,350000,"['RPG', 'Strategy']","['RPG', 'Strategy', 'Superhero']","['Single-player', 'Multi-player']"
8890,Freedom Force vs. the Third Reich,Irrational Games,2K,2009,2.99,81.2,149,350000,"['RPG', 'Strategy']","['RPG', 'Strategy', 'Superhero']","['Single-player', 'Multi-player']"
8930,Sid Meier's Civilization® V,Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),2010,19.99,95.9,134595,7500000,['Strategy'],"['Turn-Based Strategy', 'Strategy', 'Turn-Based']","['Single-player', 'Multi-player']"
9000,Spear of Destiny,id Software,id Software,2007,2.49,84.7,236,350000,['Action'],"['Action', 'FPS', 'Classic']",['Single-player']
9010,Return to Castle Wolfenstein,Gray Matter Studios,Bethesda-Softworks,2007,3.99,91.8,3360,350000,['Action'],"['FPS', 'Action', 'Classic']","['Single-player', 'Multi-player']"
9030,QUAKE Mission Pack 2: Dissolution of Eternity,Rogue Entertainment,id Software,2007,2.49,90.5,158,350000,['Action'],"['Action', 'FPS', 'Shooter']","['Single-player', 'Multi-player']"
9040,QUAKE Mission Pack 1: Scourge of Armagon,Ritual Entertainment,id Software,2007,2.49,94.0,218,350000,['Action'],"['Action', 'FPS', 'Shooter']","['Single-player', 'Multi-player']"
9050,DOOM 3,id Software,id Software,2007,0.0,87.5,3009,350000,['Action'],"['Horror', 'FPS', 'Action']","['Single-player', 'Multi-player']"
9060,HeXen II,Raven Software,id Software,2007,2.99,81.6,212,350000,['Action'],"['Action', 'FPS', 'Classic']","['Single-player', 'Multi-player', 'Co-op']"
9160,Master Levels for Doom II,id Software,id Software,2007,0.0,81.8,379,750000,['Action'],"['Action', 'FPS', 'Classic']",['Single-player']
9180,Commander Keen,id Software,id Software,2007,2.99,93.5,788,350000,['Action'],"['Platformer', 'Classic', 'Action']",['Single-player']
9200,RAGE,id Software,Bethesda Softworks,2011,7.99,76.5,12276,1500000,['Action'],"['FPS', 'Post-apocalyptic', 'Action']","['Single-player', 'Multi-player', 'Co-op']"
9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",Relic Entertainment,SEGA,2007,9.99,88.9,682,750000,['Strategy'],"['Strategy', 'Warhammer 40K', 'RTS']","['Single-player', 'Multi-player']"
9340,Company of Heroes: Opposing Fronts,Relic Entertainment,SEGA,2007,9.99,91.8,631,3500000,"['Action', 'Strategy']","['Strategy', 'RTS', 'Action']","['Single-player', 'Multi-player']"
9350,Supreme Commander,Gas Powered Games,Square Enix,2011,8.99,86.8,1227,1500000,['Strategy'],"['Strategy', 'RTS', 'Sci-fi']","['Single-player', 'Multi-player']"
9420,Supreme Commander: Forged Alliance,Gas Powered Games,Square Enix,2011,8.99,96.6,5143,1500000,['Strategy'],"['Strategy', 'RTS', 'Sci-fi']","['Single-player', 'Multi-player']"
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,SEGA,2008,9.99,94.5,5173,1500000,['Strategy'],"['Warhammer 40K', 'Strategy', 'RTS']","['Single-player', 'Multi-player']"
9460,Frontlines™: Fuel of War™,Kaos Studios,THQ Nordic,2008,9.99,62.3,607,350000,['Action'],"['Action', 'FPS', 'Shooter']","['Single-player', 'Co-op']"
9480,Saints Row 2,Volition,Deep Silver,2009,9.99,76.6,12323,3500000,['Action'],"['Open World', 'Action', 'Character Customization']",['Single-player']
9500,Gish,Cryptic Sea,Chronic Logic,2007,5.99,63.0,254,350000,['Indie'],"['Indie', 'Platformer', 'Physics']","['Single-player', 'Multi-player']"
9760,Act of War: High Treason,Eugen Systems,THQ Nordic,2008,1.99,80.5,195,35000,['Action'],"['Action', 'Strategy', 'RTS']","['Single-player', 'Multi-player']"
9800,Death to Spies,Haggard Games,1C Entertainment,2008,3.99,74.7,573,150000,"['Action', 'Adventure']","['Stealth', 'Action', 'Adventure']",['Single-player']
9850,Codename: Panzers - Cold War,InnoGlow;Stormregion;THQ Nordic,THQ Nordic,2009,13.99,59.4,138,35000,"['Simulation', 'Strategy']","['Strategy', 'Simulation', 'RTS']","['Single-player', 'Multi-player', 'Co-op']"
9880,Champions Online,Cryptic Studios,Perfect World Entertainment,2011,0.0,71.7,2904,1500000,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Superhero', 'Massively Multiplayer']","['Multi-player', 'MMO', 'Co-op']"
9900,Star Trek Online,Cryptic Studios,Perfect World Entertainment,2012,0.0,76.2,10030,1500000,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Sci-fi', 'Space']","['Multi-player', 'MMO', 'Co-op']"
9940,Blade Kitten,Krome Studios,Krome Studios,2014,1.99,83.4,895,75000,"['Action', 'Adventure']","['Anime', 'Platformer', 'Female Protagonist']",['Single-player']
10090,Call of Duty: World at War,Treyarch,Activision,2008,19.99,93.0,21078,1500000,['Action'],"['Zombies', 'World War II', 'FPS']","['Single-player', 'Multi-player', 'Co-op']"
10100,King's Quest™ Collection,Sierra,Activision,2009,14.99,79.6,157,150000,['Adventure'],"['Adventure', 'Point & Click', 'Classic']",['Single-player']
10110,Space Quest™ Collection,Sierra,Activision,2009,9.99,77.3,185,150000,['Adventure'],"['Adventure', 'Point & Click', 'Classic']",['Single-player']
10130,TimeShift™,Saber Interactive,Activision,2009,9.99,79.7,782,150000,['Action'],"['Action', 'FPS', 'Time Manipulation']","['Single-player', 'Multi-player']"
10150,Prototype™,Radical Entertainment,Activision,2009,14.99,80.4,4606,750000,"['Action', 'Adventure']","['Action', 'Open World', 'Adventure']",['Single-player']
10180,Call of Duty®: Modern Warfare® 2,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),2009,19.99,91.4,32832,7500000,['Action'],"['Action', 'FPS', 'Multiplayer']","['Single-player', 'Multi-player', 'Co-op']"
10220,Postal III,Trashmasters,Akella,2012,8.99,36.8,1742,75000,['Action'],"['Action', 'Dark Humor', 'Gore']",['Single-player']
10270,Disciples III: Reincarnation,Akella,Kalypso Media Digital,2014,9.99,71.0,870,75000,"['RPG', 'Strategy']","['RPG', 'Turn-Based Strategy', 'Strategy']","['Single-player', 'Multi-player']"
10500,Total War: EMPIRE – Definitive Edition,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),2009,19.99,89.7,16647,3500000,['Strategy'],"['Strategy', 'Historical', 'Military']","['Single-player', 'Multi-player']"
10680,Aliens vs. Predator™,Rebellion,SEGA,2010,9.99,88.8,10634,1500000,['Action'],"['Action', 'FPS', 'Aliens']","['Single-player', 'Multi-player', 'Co-op']"
11020,TrackMania Nations Forever,Nadeo,Ubisoft,2008,0.0,86.9,9496,3500000,['Racing'],"['Racing', 'Free to Play', 'Multiplayer']","['Single-player', 'Multi-player']"
11040,Sherlock Holmes - Nemesis,Frogwares,Frogwares,2008,6.99,72.6,157,150000,"['Adventure', 'RPG']","['Adventure', 'Detective', 'Point & Click']",['Single-player']
11050,Dracula Origin,Frogwares,Frogwares,2008,6.99,67.6,139,35000,['Adventure'],"['Adventure', 'Point & Click', 'Vampire']",['Single-player']
11130,Sherlock Holmes: The Mystery of the Mummy,Frogwares,Frogwares,2009,0.0,31.2,189,150000,['Adventure'],"['Adventure', 'Point & Click', 'Detective']",['Single-player']
11140,Sherlock Holmes: The Awakened - Remastered Edition,Frogwares,Frogwares,2009,6.99,78.4,227,150000,['Adventure'],"['Adventure', 'Point & Click', 'Lovecraftian']",['Single-player']
11150,Sherlock Holmes: The Silver Earring,Frogwares,Frogwares,2009,6.99,64.5,152,75000,['Adventure'],"['Adventure', 'Point & Click', 'Detective']",['Single-player']
11190,Sherlock Holmes versus Jack the Ripper,Frogwares,Frogwares,2009,6.99,76.1,394,150000,"['Adventure', 'RPG']","['Adventure', 'Point & Click', 'Detective']",['Single-player']
11200,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,2007,6.99,57.8,567,350000,['Action'],"['Action', 'Sci-fi', 'Isometric']",['Single-player']
11230,Gumboy Tournament,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",2008,1.79,71.2,493,75000,"['Casual', 'Indie', 'Racing']","['Indie', 'Casual', 'Racing']","['Single-player', 'Multi-player']"
11240,Space Trader: Merchant Marine,Meridian4,Meridian4,2008,3.99,49.1,609,350000,"['Action', 'Indie', 'Strategy']","['Action', 'Space', 'FPS']","['Single-player', 'Multi-player', 'Co-op']"
11260,Pacific Storm Allies,Lesta Studio,Buka Entertainment,2008,5.59,58.2,134,75000,"['Simulation', 'Strategy']","['Simulation', 'Strategy', 'World War II']","['Single-player', 'Multi-player']"
11280,Penguins Arena: Sedna's World,Frogames,Frogames,2008,4.79,87.5,1031,150000,"['Action', 'Casual', 'Indie']","['Action', 'Casual', 'Indie']","['Single-player', 'Multi-player', 'Online Multi-Player']"
11330,Obulis,IonFX,Meridian4,2009,3.99,81.8,716,150000,"['Casual', 'Indie']","['Puzzle', 'Casual', 'Indie']",['Single-player']
11340,Larva Mortus,Meridian4,Meridian4,2009,3.99,76.5,684,150000,"['Action', 'Indie']","['Action', 'Indie', 'Top-Down']",['Single-player']
11360,Chains,2DEngine.com,Meridian4,2009,3.99,74.5,581,150000,['Indie'],"['Indie', 'Puzzle', 'Physics']",['Single-player']
11450,Overlord™,Triumph Studios;Virtual Programming,Codemasters,2009,3.49,92.6,3715,1500000,['RPG'],"['RPG', 'Villain Protagonist', 'Third Person']",['Single-player']
11480,Soldiers: Heroes of World War II,Best Way,1C Entertainment,2014,3.99,81.7,334,150000,['Strategy'],"['Strategy', 'World War II', 'RTS']","['Single-player', 'Multi-player', 'Co-op']"
11560,Maelstrom: The Battle for Earth Begins,KDV Games,Codemasters,2009,3.49,61.1,113,35000,['Strategy'],"['Strategy', 'RTS']",['Single-player']
11590,Hospital Tycoon,Deep Red Limited,Codemasters,2009,3.49,36.8,476,350000,['Simulation'],"['Simulation', 'Management', 'Singleplayer']",['Single-player']
12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,2008,5.99,86.3,5468,1500000,['Action'],"['Open World', 'Action', 'Classic']",['Single-player']
12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,2011,5.99,92.3,10636,3500000,['Action'],"['Open World', 'Action', '1980s']",['Single-player']
12120,Grand Theft Auto: San Andreas,Rockstar Games,Rockstar Games,2008,9.99,89.2,30120,3500000,['Action'],"['Open World', 'Action', 'Multiplayer']",['Single-player']
12130,Manhunt,Rockstar North,Rockstar Games,2008,5.99,65.3,1249,350000,['Action'],"['Gore', 'Violent', 'Stealth']",['Single-player']
12140,Max Payne,Remedy Entertainment,Rockstar Games,2008,5.99,90.0,4361,750000,['Action'],"['Noir', 'Action', 'Classic']",['Single-player']
12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Rockstar Games,2008,5.99,93.6,2678,750000,['Action'],"['Noir', 'Action', 'Third-Person Shooter']",['Single-player']
12170,Grand Theft Auto,Rockstar North,Rockstar Games,2008,0.0,86.9,229,750000,['Action'],"['Action', 'Classic', 'Open World']",['Single-player']
12180,Grand Theft Auto 2,Rockstar North,Rockstar Games,2008,0.0,91.5,201,750000,['Action'],"['Action', 'Classic', 'Open World']",['Single-player']
12200,Bully: Scholarship Edition,Rockstar New England,Rockstar Games,2008,9.99,82.8,10268,1500000,"['Action', 'Adventure']","['Open World', 'Action', 'Adventure']",['Single-player']
12210,Grand Theft Auto IV,Rockstar North;Rockstar Toronto,Rockstar Games,2008,19.99,65.1,54166,3500000,"['Action', 'Adventure']","['Open World', 'Action', 'Bowling']","['Single-player', 'Multi-player']"
12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,Rockstar Games,2010,14.99,73.2,8746,3500000,['Action'],"['Open World', 'Action', 'Multiplayer']","['Single-player', 'Multi-player']"
12320,Sacred Gold,Ascaron Entertainment ltd.,Strategy First,2008,6.99,82.4,1808,350000,"['Action', 'RPG']","['RPG', 'Action', 'Hack and Slash']",['Single-player']
12330,Darkstar One,Ascaron Entertainment ltd.,Strategy First,2008,6.99,81.3,315,150000,['Action'],"['Action', 'Space', 'Sci-fi']",['Single-player']
12360,FlatOut: Ultimate Carnage,Bugbear Entertainment,Strategy First,2008,16.99,83.3,2361,350000,['Racing'],"['Racing', 'Destruction', 'Multiplayer']","['Single-player', 'Multi-player']"
12430,SlamIt Pinball Big Score,Technetium Games,Kalypso Media Digital,2009,3.99,31.0,100,10000,['Casual'],"['Casual', 'Pinball']",['Single-player']
12460,BC Kings,Mascot Entertainment,Strategy First,2009,3.99,52.8,161,35000,['Strategy'],"['Strategy', 'RTS']","['Single-player', 'Multi-player']"
